순번,생산라인코드,생산일자,작업장코드,충전실온도,실링온도,쿠킹온도,쿠킹스팀압력,실링압력,생산시간,오류발생작업장명,Error_Message,발생시간,종료시간,오류조치시간_보정,비가동코드,오류발생여부,Error_label,Error_name,Error_class,name,year
16,C008,2011-01-13,W003,71.36229273,107.6622927,142.8906927,23.486,207.544,72.9,,,,,,,0,110,정상,0,0:정상,2011
17,P005,2011-01-13,W007,71.30918173,111.4091817,146.6973317,23.525,206.945,73.36,,,,,,,0,110,정상,0,0:정상,2011
18,C008,2011-01-13,W003,69.67756102,105.577561,142.447661,24.58,217.585,76.19,,,,,,,0,110,정상,0,0:정상,2011
18,D005,2011-01-13,W005,72.49031321,103.9903132,139.5388632,23.699,208.858,72.85,,,,,,,0,110,정상,0,0:정상,2011
19,C002,2011-01-13,W003,69.99597774,104.7959777,140.5645277,23.846,209.93,74.58,,,,,,,0,110,정상,0,0:정상,2011
20,D005,2011-01-13,W005,71.69090825,105.9909083,141.3909583,23.6,204.897,78.1,,,,,,,0,110,정상,0,0:정상,2011
1,C006,2011-01-14,W003,71.84215493,103.2421549,138.6452549,23.602,212.008,78.01,,,,,,,0,110,정상,0,0:정상,2011
2,D011,2011-01-15,W005,72.6719562,99.0719562,134.9057062,23.889,208.674,78.84,,,,,,,0,110,정상,0,0:정상,2011
3,D011,2011-01-15,W005,70.14390543,98.84390543,134.3283554,23.656,208.224,78.41,,,,,,,0,110,정상,0,0:정상,2011
4,C006,2011-01-15,W003,70.64499336,103.7449934,138.2918434,23.031,205.591,,쿠킹실,충전,5:00,6:50,110.0,W003452,1,96,충전,2,2:공정 중 발생,2011
5,D011,2011-01-15,W005,70.96071958,107.0607196,143.0989696,24.026,211.407,73.92,,,,,,,0,110,정상,0,0:정상,2011
1,L002,2011-01-17,W002,71.92226263,113.8222626,149.3112626,23.659,206.617,74.83,,,,,,,0,110,정상,0,0:정상,2011
2,C008,2011-01-17,W003,71.62206092,108.4220609,143.9576609,23.69,207.653,78.21,,,,,,,0,110,정상,0,0:정상,2011
3,C005,2011-01-17,W003,71.70245769,118.3024577,153.9327577,23.754,209.149,72.47,,,,,,,0,110,정상,0,0:정상,2011
4,C007,2011-01-17,W003,72.5896857,112.5896857,147.8325357,23.495,202.629,76.69,,,,,,,0,110,정상,0,0:정상,2011
5,L001,2011-01-17,W002,72.95125362,120.8512536,155.9107536,23.373,204.249,72.11,,,,,,,0,110,정상,0,0:정상,2011
6,C001,2011-01-17,W003,71.51483498,116.714835,152.191585,23.651,207.66,75.44,,,,,,,0,110,정상,0,0:정상,2011
7,L002,2011-01-17,W002,71.58690898,102.986909,138.469559,23.655,212.159,74.63,,,,,,,0,110,정상,0,0:정상,2011
8,C003,2011-01-17,W003,71.17677486,107.5767749,142.7718749,23.463,203.92,78.36,,,,,,,0,110,정상,0,0:정상,2011
9,C010,2011-01-17,W003,70.62957997,102.42958,137.06753,23.092,207.617,,쿠킹실,전처리,12:40,13:16,36.0,W003312,1,86,전처리,1,1:공정 전 발생,2011
10,D011,2011-01-17,W005,71.39873474,86.19873474,121.9087347,23.807,204.425,76.09,,,,,,,0,110,정상,0,0:정상,2011
11,C007,2011-01-17,W003,71.54640232,118.0464023,153.7572023,23.807,204.89,77.08,,,,,,,0,110,정상,0,0:정상,2011
12,D007,2011-01-17,W005,71.73294662,92.73294662,128.1573966,23.616,204.084,71.52,,,,,,,0,110,정상,0,0:정상,2011
13,C005,2011-01-17,W003,73.49430124,98.19430124,133.3389512,23.43,208.843,73.2,,,,,,,0,110,정상,0,0:정상,2011
14,D013,2011-01-17,W005,71.06123686,96.46123686,131.7661869,23.537,211.135,75.83,,,,,,,0,110,정상,0,0:정상,2011
15,D011,2011-01-17,W005,70.34749668,108.8474967,144.2263467,23.586,209.319,74.43,,,,,,,0,110,정상,0,0:정상,2011
16,D013,2011-01-17,W005,72.24272285,115.3427229,150.5613729,23.479,210.887,71.73,,,,,,,0,110,정상,0,0:정상,2011
17,D011,2011-01-17,W005,71.50944516,104.5094452,139.9506952,23.628,207.815,79.28,,,,,,,0,110,정상,0,0:정상,2011
18,D003,2011-01-17,W005,71.4025363,128.0025363,163.4314863,23.619,204.894,78.31,,,,,,,0,110,정상,0,0:정상,2011
19,D013,2011-01-17,W005,72.469616,124.869616,160.166616,23.531,207.682,71.51,,,,,,,0,110,정상,0,0:정상,2011
20,C007,2011-01-17,W003,73.19683301,121.696833,156.716633,23.347,205.005,74.0,,,,,,,0,110,정상,0,0:정상,2011
21,D003,2011-01-17,W005,72.29888534,106.3988853,141.5043353,23.404,213.287,77.43,,,,,,,0,110,정상,0,0:정상,2011
22,D013,2011-01-17,W005,71.70019215,93.50019215,129.1464922,23.764,201.192,77.24,,,,,,,0,110,정상,0,0:정상,2011
23,D003,2011-01-17,W005,72.33263604,101.032636,136.906186,23.916,212.907,72.27,,,,,,,0,110,정상,0,0:정상,2011
24,D013,2011-01-17,W005,70.25010149,83.25010149,119.6160015,24.244,212.991,75.98,,,,,,,0,110,정상,0,0:정상,2011
25,D013,2011-01-17,W005,72.85096785,103.6509679,139.7159679,24.043,214.518,77.57,,,,,,,0,110,정상,0,0:정상,2011
26,D011,2011-01-17,W005,69.74087348,92.34087348,127.6374235,23.531,212.442,72.1,,,,,,,0,110,정상,0,0:정상,2011
27,C001,2011-01-17,W003,71.65705386,105.9570539,141.2534539,23.531,206.651,78.98,,,,,,,0,110,정상,0,0:정상,2011
28,D004,2011-01-17,W005,71.13738247,93.43738247,128.0591825,23.081,207.676,,충전실,노즐,18:15,18:27,12.0,W0056E1,1,28,노즐,2,2:공정 중 발생,2011
29,C008,2011-01-17,W003,71.99673865,97.09673865,132.7276386,23.754,212.446,76.08,,,,,,,0,110,정상,0,0:정상,2011
30,D013,2011-01-17,W005,70.1035797,101.4035797,136.9017797,23.665,213.948,71.03,,,,,,,0,110,정상,0,0:정상,2011
31,D007,2011-01-17,W005,73.28458672,111.1845867,147.0342867,23.9,207.312,76.91,,,,,,,0,110,정상,0,0:정상,2011
32,C008,2011-01-17,W003,71.44513946,112.7451395,148.2124895,23.645,205.583,72.99,,,,,,,0,110,정상,0,0:정상,2011
33,C007,2011-01-17,W003,71.09422407,119.9942241,155.7441241,23.833,210.176,79.6,,,,,,,0,110,정상,0,0:정상,2011
34,D013,2011-01-17,W005,71.43897738,104.4389774,140.0613274,23.748,210.292,76.36,,,,,,,0,110,정상,0,0:정상,2011
35,D013,2011-01-17,W005,72.88781925,114.5878193,149.8550693,23.512,204.772,78.53,,,,,,,0,110,정상,0,0:정상,2011
36,D003,2011-01-17,W005,72.1753514,115.5753514,151.0553014,23.653,205.372,71.28,,,,,,,0,110,정상,0,0:정상,2011
37,D011,2011-01-17,W005,71.34511896,89.44511896,124.991719,23.698,207.361,71.28,,,,,,,0,110,정상,0,0:정상,2011
38,D013,2011-01-17,W005,70.89663807,102.5966381,138.2494381,23.769,208.028,73.82,,,,,,,0,110,정상,0,0:정상,2011
41,C001,2011-01-17,W003,72.49100729,119.2910073,155.2822573,23.994,206.241,80.84,,,,,,,0,110,정상,0,0:정상,2011
42,C001,2011-01-17,W003,70.44704477,65.54704477,100.5556948,23.339,207.625,76.77,,,,,,,0,110,정상,0,0:정상,2011
43,D013,2011-01-17,W005,72.45104347,120.0510435,155.6371935,23.724,209.777,76.88,,,,,,,0,110,정상,0,0:정상,2011
44,D001,2011-01-17,W005,69.77563718,84.77563718,119.7916872,23.344,206.37,73.6,,,,,,,0,110,정상,0,0:정상,2011
45,C003,2011-01-17,W003,72.3679635,96.4679635,131.9660135,23.665,206.662,78.76,,,,,,,0,110,정상,0,0:정상,2011
46,P004,2011-01-17,W007,72.19939396,106.199394,141.087344,23.259,204.196,72.57,,,,,,,0,110,정상,0,0:정상,2011
1,C008,2011-01-18,W003,72.13334984,104.5333498,139.8917498,23.572,201.498,74.35,,,,,,,0,110,정상,0,0:정상,2011
2,C003,2011-01-18,W003,71.52105727,103.9210573,139.0496573,23.419,204.759,77.61,,,,,,,0,110,정상,0,0:정상,2011
3,D005,2011-01-18,W005,70.55518255,88.15518255,122.9379826,23.189,206.756,,충전실,히터,9:06,9:09,3.0,W0056A4,1,109,히터,2,2:공정 중 발생,2011
4,D005,2011-01-18,W005,71.23545588,112.7354559,148.4481559,23.808,208.315,74.27,,,,,,,0,110,정상,0,0:정상,2011
5,C008,2011-01-18,W003,71.6194494,86.2194494,121.4871494,23.512,201.756,75.7,,,,,,,0,110,정상,0,0:정상,2011
6,D006,2011-01-18,W005,72.63525798,113.935258,149.288308,23.569,208.348,74.96,,,,,,,0,110,정상,0,0:정상,2011
7,D005,2011-01-18,W005,71.56413346,121.0641335,156.6660835,23.735,212.574,79.45,,,,,,,0,110,정상,0,0:정상,2011
8,C002,2011-01-18,W003,69.74814684,101.4481468,136.6186968,23.447,205.494,73.51,,,,,,,0,110,정상,0,0:정상,2011
9,C008,2011-01-18,W003,72.69036277,104.5903628,140.3493128,23.839,210.261,71.57,,,,,,,0,110,정상,0,0:정상,2011
10,D005,2011-01-18,W005,70.46728845,97.36728845,132.7737885,23.604,207.747,75.41,,,,,,,0,110,정상,0,0:정상,2011
11,D006,2011-01-18,W005,70.22623547,121.6262355,157.6801855,24.036,212.3,75.99,,,,,,,0,110,정상,0,0:정상,2011
12,C003,2011-01-18,W003,72.23793924,111.4379392,147.3305392,23.928,209.181,75.48,,,,,,,0,110,정상,0,0:정상,2011
13,C008,2011-01-18,W003,72.02363204,95.92363204,130.487732,23.043,201.593,,쿠킹실,충전,14:10,15:00,50.0,W003452,1,96,충전,2,2:공정 중 발생,2011
14,C006,2011-01-18,W003,70.95034953,99.75034953,135.2027995,23.635,210.908,73.75,,,,,,,0,110,정상,0,0:정상,2011
15,C003,2011-01-18,W003,72.81870372,115.0187037,149.8380037,23.213,202.878,72.69,,,,,,,0,110,정상,0,0:정상,2011
16,C007,2011-01-18,W003,70.74462909,103.7446291,139.0548791,23.54,207.416,74.25,,,,,,,0,110,정상,0,0:정상,2011
17,C010,2011-01-18,W003,71.81562795,117.515628,153.013428,23.665,209.22,72.85,,,,,,,0,110,정상,0,0:정상,2011
18,C006,2011-01-18,W003,72.7987803,108.0987803,143.7915803,23.795,206.459,76.75,,,,,,,0,110,정상,0,0:정상,2011
19,D011,2011-01-18,W005,70.17275708,109.2727571,145.1373571,23.91,207.816,73.36,,,,,,,0,110,정상,0,0:정상,2011
20,C003,2011-01-18,W003,72.31890632,90.01890632,124.3562563,22.892,200.17,,쿠킹실,충전,19:23,19:47,24.0,W003452,1,96,충전,2,2:공정 중 발생,2011
21,C001,2011-01-18,W003,70.73299521,111.5329952,147.1242952,23.728,208.41,77.71,,,,,,,0,110,정상,0,0:정상,2011
22,C002,2011-01-18,W003,71.68178946,100.7817895,135.8601895,23.386,202.906,73.31,,,,,,,0,110,정상,0,0:정상,2011
25,C006,2011-01-18,W003,71.09981114,110.8998111,146.3980111,23.665,205.602,79.93,,,,,,,0,110,정상,0,0:정상,2011
48,C002,2011-01-18,W003,70.90360976,108.7036098,144.1349598,23.621,206.531,78.04,,,,,,,0,110,정상,0,0:정상,2011
49,P004,2011-01-18,W007,71.60093118,117.8009312,152.9358312,23.423,203.948,73.31,,,,,,,0,110,정상,0,0:정상,2011
50,D011,2011-01-18,W005,70.71647928,100.8164793,136.5147293,23.799,211.498,73.49,,,,,,,0,110,정상,0,0:정상,2011
51,D004,2011-01-18,W005,70.65922838,116.0592284,151.5980784,23.693,215.131,77.38,,,,,,,0,110,정상,0,0:정상,2011
52,C001,2011-01-18,W003,70.26139279,105.3613928,140.3948928,23.356,207.753,70.39,,,,,,,0,110,정상,0,0:정상,2011
53,D004,2011-01-18,W005,71.03173013,114.6317301,150.7332801,24.068,210.757,80.31,,,,,,,0,110,정상,0,0:정상,2011
54,P004,2011-01-18,W007,71.03105116,94.13105116,129.3172012,23.457,200.819,74.94,,,,,,,0,110,정상,0,0:정상,2011
55,D011,2011-01-18,W005,69.37123165,118.9712317,154.5871317,23.744,208.996,72.49,,,,,,,0,110,정상,0,0:정상,2011
1,C002,2011-01-19,W003,70.99480973,114.2948097,149.3804597,23.39,204.434,70.37,,,,,,,0,110,정상,0,0:정상,2011
2,C003,2011-01-19,W003,70.81487129,94.11487129,129.3026713,23.459,207.787,77.28,,,,,,,0,110,정상,0,0:정상,2011
3,C003,2011-01-19,W003,72.14401409,96.14401409,131.6172641,23.649,210.362,79.78,,,,,,,0,110,정상,0,0:정상,2011
4,C003,2011-01-19,W003,71.18409912,103.0840991,138.2270491,23.429,208.001,74.49,,,,,,,0,110,정상,0,0:정상,2011
5,C003,2011-01-19,W003,70.68467937,129.5846794,164.4873794,23.268,204.35,75.88,,,,,,,0,110,정상,0,0:정상,2011
6,D006,2011-01-19,W005,70.2605311,99.0605311,134.0236311,23.309,202.001,71.11,,,,,,,0,110,정상,0,0:정상,2011
7,C003,2011-01-19,W003,73.52619812,109.8261981,145.3309481,23.67,205.11,72.51,,,,,,,0,110,정상,0,0:정상,2011
23,D011,2011-01-19,W005,71.17865022,99.57865022,135.2635502,23.79,211.192,73.07,,,,,,,0,110,정상,0,0:정상,2011
24,C002,2011-01-19,W003,69.09691707,106.6969171,142.1144671,23.612,209.005,75.76,,,,,,,0,110,정상,0,0:정상,2011
26,D004,2011-01-19,W005,71.91288789,107.3128879,143.0667879,23.836,203.947,78.85,,,,,,,0,110,정상,0,0:정상,2011
27,D004,2011-01-19,W005,72.53854346,128.8385435,163.6962935,23.239,208.026,77.86,,,,,,,0,110,정상,0,0:정상,2011
28,P004,2011-01-19,W007,70.02716455,100.4271646,136.1373146,23.807,209.12,79.65,,,,,,,0,110,정상,0,0:정상,2011
1,C005,2011-01-20,W003,72.28831795,121.788318,158.171118,24.255,203.77,80.85,,,,,,,0,110,정상,0,0:정상,2011
2,D007,2011-01-20,W005,70.81566957,88.71566957,124.7454696,24.02,218.549,75.99,,,,,,,0,110,정상,0,0:정상,2011
3,D001,2011-01-20,W005,70.83925537,90.63925537,126.4569054,23.878,210.08,80.49,,,,,,,0,110,정상,0,0:정상,2011
4,C002,2011-01-20,W003,71.55912147,115.1591215,150.5134215,23.57,212.449,73.93,,,,,,,0,110,정상,0,0:정상,2011
5,C001,2011-01-20,W003,71.2817481,89.3817481,125.0021481,23.747,210.684,72.96,,,,,,,0,110,정상,0,0:정상,2011
6,C007,2011-01-20,W003,70.65130419,122.0513042,157.5611542,23.673,207.664,74.15,,,,,,,0,110,정상,0,0:정상,2011
7,C001,2011-01-20,W003,71.6311059,114.1311059,149.8680059,23.825,203.458,78.11,,,,,,,0,110,정상,0,0:정상,2011
8,P007,2011-01-20,W007,71.49971539,99.49971539,134.4904654,23.327,206.992,78.15,,,,,,,0,110,정상,0,0:정상,2011
8,D001,2011-01-20,W005,69.92138838,114.5213884,150.2563384,23.823,210.289,73.95,,,,,,,0,110,정상,0,0:정상,2011
9,D004,2011-01-20,W005,70.61070386,102.1107039,137.3436539,23.489,205.982,75.17,,,,,,,0,110,정상,0,0:정상,2011
9,P011,2011-01-20,W007,70.09076939,85.49076939,121.0636194,23.715,211.614,75.09,,,,,,,0,110,정상,0,0:정상,2011
10,P004,2011-01-20,W007,70.4209185,101.2209185,136.2798185,23.373,201.09,71.56,,,,,,,0,110,정상,0,0:정상,2011
11,D004,2011-01-20,W005,70.39285615,127.6928562,163.9589562,24.177,213.223,81.18,,,,,,,0,110,정상,0,0:정상,2011
12,D004,2011-01-20,W005,71.64424991,113.8442499,148.7640499,23.28,203.591,73.95,,,,,,,0,110,정상,0,0:정상,2011
13,D004,2011-01-20,W005,73.14601655,74.44601655,109.1336666,23.125,204.392,,충전실,교육,14:14,14:36,22.0,W005211,1,16,교육,3,3:기타,2011
14,P004,2011-01-20,W007,72.12922762,111.9292276,146.9944776,23.377,206.644,72.93,,,,,,,0,110,정상,0,0:정상,2011
15,P004,2011-01-20,W007,70.96792048,116.5679205,152.4173205,23.9,203.675,79.0,,,,,,,0,110,정상,0,0:정상,2011
1,C003,2011-01-21,W003,72.21296379,116.7129638,152.6734638,23.974,212.208,79.86,,,,,,,0,110,정상,0,0:정상,2011
2,C007,2011-01-21,W003,71.01156557,117.2115656,152.3376156,23.417,206.637,79.17,,,,,,,0,110,정상,0,0:정상,2011
3,D005,2011-01-21,W005,70.96732766,113.4673277,148.5385277,23.381,206.176,71.25,,,,,,,0,110,정상,0,0:정상,2011
4,D005,2011-01-21,W005,72.45143637,122.5514364,158.2724864,23.814,206.678,73.64,,,,,,,0,110,정상,0,0:정상,2011
5,D011,2011-01-21,W005,73.05758604,107.057586,142.321786,23.509,206.098,79.41,,,,,,,0,110,정상,0,0:정상,2011
6,D005,2011-01-21,W005,72.23747609,107.1374761,142.5702261,23.622,208.935,74.06,,,,,,,0,110,정상,0,0:정상,2011
7,D011,2011-01-21,W005,70.56048823,97.06048823,131.6004882,23.027,201.328,,충전실,교체,14:10,14:30,20.0,W005492,1,17,교체,2,2:공정 중 발생,2011
8,C010,2011-01-21,W003,71.72033423,111.8203342,147.0663342,23.497,209.072,71.6,,,,,,,0,110,정상,0,0:정상,2011
9,C007,2011-01-21,W003,70.55571237,103.0557124,138.0175624,23.308,202.166,72.38,,,,,,,0,110,정상,0,0:정상,2011
10,D005,2011-01-21,W005,70.81141185,128.6114119,163.9407619,23.553,209.171,76.56,,,,,,,0,110,정상,0,0:정상,2011
11,D004,2011-01-21,W005,71.73987685,101.7398769,137.2921769,23.702,202.163,78.55,,,,,,,0,110,정상,0,0:정상,2011
12,D003,2011-01-21,W005,70.55434814,95.05434814,130.3733481,23.546,204.416,70.74,,,,,,,0,110,정상,0,0:정상,2011
13,D004,2011-01-21,W005,71.0994251,120.8994251,156.3989751,23.666,207.111,74.81,,,,,,,0,110,정상,0,0:정상,2011
14,D005,2011-01-21,W005,71.59372371,138.5937237,174.2003237,23.738,206.974,78.05,,,,,,,0,110,정상,0,0:정상,2011
1,C002,2011-01-22,W003,71.87490619,104.6749062,139.8811062,23.471,207.234,77.8,,,,,,,0,110,정상,0,0:정상,2011
2,D005,2011-01-22,W005,71.22918951,114.1291895,149.8571895,23.819,214.043,71.49,,,,,,,0,110,정상,0,0:정상,2011
3,C007,2011-01-22,W003,70.67327551,97.87327551,133.4841755,23.741,210.273,78.05,,,,,,,0,110,정상,0,0:정상,2011
4,D005,2011-01-22,W005,69.90009717,126.0000972,161.0371472,23.358,206.296,77.74,,,,,,,0,110,정상,0,0:정상,2011
5,D005,2011-01-22,W005,70.45360914,65.95360914,101.7235591,23.847,212.494,72.17,,,,,,,0,110,정상,0,0:정상,2011
6,D011,2011-01-22,W005,71.79017598,112.190176,146.565026,22.917,201.538,,충전실,불량교체,22:20,0:01,101.0,W005313,1,47,불량교체,2,2:공정 중 발생,2011
15,P004,2011-01-22,W007,71.44407554,112.5440755,147.6761255,23.421,203.486,72.33,,,,,,,0,110,정상,0,0:정상,2011
1,C006,2011-01-23,W003,72.57657056,108.7765706,144.8563206,24.053,214.228,78.6,,,,,,,0,110,정상,0,0:정상,2011
2,C007,2011-01-23,W003,71.82419779,102.6241978,138.0637978,23.626,202.255,71.44,,,,,,,0,110,정상,0,0:정상,2011
3,D005,2011-01-23,W005,70.79275823,131.1927582,166.3206082,23.419,206.544,72.21,,,,,,,0,110,정상,0,0:정상,2011
4,D005,2011-01-23,W005,71.72533477,99.72533477,134.8382848,23.409,205.362,78.15,,,,,,,0,110,정상,0,0:정상,2011
5,D005,2011-01-23,W005,72.47560646,100.6756065,136.4441565,23.846,208.949,75.8,,,,,,,0,110,정상,0,0:정상,2011
6,D005,2011-01-23,W005,73.07453287,120.7745329,156.1918329,23.612,206.815,77.05,,,,,,,0,110,정상,0,0:정상,2011
7,D011,2011-01-23,W005,71.00316743,111.8031674,147.9316674,24.086,216.065,74.59,,,,,,,0,110,정상,0,0:정상,2011
7,D005,2011-01-23,W005,72.92443428,107.9244343,143.9563843,24.021,206.94,76.15,,,,,,,0,110,정상,0,0:정상,2011
8,C006,2011-01-23,W003,73.28492051,95.18492051,130.5804705,23.597,212.545,76.15,,,,,,,0,110,정상,0,0:정상,2011
1,C004,2011-01-24,W003,70.7380309,120.6380309,155.4864309,23.232,206.226,77.87,,,,,,,0,110,정상,0,0:정상,2011
2,C003,2011-01-24,W003,71.59462193,109.3946219,144.5183719,23.416,198.565,72.5,,,,,,,0,110,정상,0,0:정상,2011
3,L002,2011-01-24,W002,70.89910417,91.19910417,126.0711542,23.248,203.252,75.81,,,,,,,0,110,정상,0,0:정상,2011
4,L001,2011-01-24,W002,71.03259448,109.1325945,144.2867945,23.436,205.171,72.91,,,,,,,0,110,정상,0,0:정상,2011
5,C007,2011-01-24,W003,72.58456476,94.78456476,130.0869648,23.535,205.832,78.49,,,,,,,0,110,정상,0,0:정상,2011
6,C007,2011-01-24,W003,72.16662436,76.26662436,111.6264244,23.573,205.445,76.5,,,,,,,0,110,정상,0,0:정상,2011
7,C002,2011-01-24,W003,70.83515439,98.63515439,133.9338544,23.532,206.003,71.06,,,,,,,0,110,정상,0,0:정상,2011
8,D005,2011-01-24,W005,72.91444882,103.3144488,138.5140488,23.466,211.818,79.36,,,,,,,0,110,정상,0,0:정상,2011
9,D010,2011-01-24,W005,71.70505412,139.7050541,175.0539041,23.566,204.001,78.77,,,,,,,0,110,정상,0,0:정상,2011
10,D004,2011-01-24,W005,72.16872578,88.76872578,124.2651758,23.664,208.032,74.46,,,,,,,0,110,정상,0,0:정상,2011
11,D005,2011-01-24,W005,72.20938904,116.509389,152.624239,24.077,210.178,74.88,,,,,,,0,110,정상,0,0:정상,2011
12,D004,2011-01-24,W005,72.09564663,107.5956466,143.1696466,23.716,208.641,79.03,,,,,,,0,110,정상,0,0:정상,2011
13,D004,2011-01-24,W005,72.76700404,106.867004,142.080854,23.476,201.976,72.71,,,,,,,0,110,정상,0,0:정상,2011
14,P004,2011-01-24,W007,70.05626201,114.656262,150.131612,23.65,207.372,76.75,,,,,,,0,110,정상,0,0:정상,2011
15,C001,2011-01-24,W003,70.94288824,106.2428882,141.8154382,23.715,205.819,78.76,,,,,,,0,110,정상,0,0:정상,2011
16,C003,2011-01-24,W003,70.72641699,102.426417,137.515417,23.393,207.842,78.84,,,,,,,0,110,정상,0,0:정상,2011
18,C003,2011-01-24,W003,71.01900735,118.3190074,153.9150074,23.731,213.341,74.07,,,,,,,0,110,정상,0,0:정상,2011
19,C010,2011-01-24,W003,71.98371846,78.48371846,114.2793685,23.864,208.298,74.18,,,,,,,0,110,정상,0,0:정상,2011
20,D013,2011-01-24,W005,69.39732227,118.2973223,153.4912723,23.463,203.776,79.01,,,,,,,0,110,정상,0,0:정상,2011
21,D013,2011-01-24,W005,71.36440345,113.1644035,148.6024035,23.625,211.45,76.86,,,,,,,0,110,정상,0,0:정상,2011
22,D013,2011-01-24,W005,71.22312278,111.7231228,146.7113228,23.325,203.638,70.26,,,,,,,0,110,정상,0,0:정상,2011
1,C007,2011-01-25,W003,70.78934762,117.6893476,152.6711476,23.321,201.599,73.22,,,,,,,0,110,정상,0,0:정상,2011
2,C007,2011-01-25,W003,71.44900538,118.4490054,154.2061054,23.838,210.235,74.29,,,,,,,0,110,정상,0,0:정상,2011
3,C003,2011-01-25,W003,71.57444142,118.2744414,154.3034414,24.019,208.126,72.53,,,,,,,0,110,정상,0,0:정상,2011
4,P004,2011-01-25,W007,69.95494859,100.5549486,135.9030986,23.565,207.568,78.03,,,,,,,0,110,정상,0,0:정상,2011
5,C003,2011-01-25,W003,71.90439541,102.9043954,138.4105454,23.671,207.354,74.69,,,,,,,0,110,정상,0,0:정상,2011
6,P004,2011-01-25,W007,71.32796813,116.1279681,152.4477681,24.213,214.391,74.66,,,,,,,0,110,정상,0,0:정상,2011
7,C001,2011-01-25,W003,70.89506041,118.1950604,154.2783604,24.056,208.596,79.32,,,,,,,0,110,정상,0,0:정상,2011
8,C003,2011-01-25,W003,72.00746338,99.30746338,134.6745634,23.578,206.889,73.75,,,,,,,0,110,정상,0,0:정상,2011
9,D004,2011-01-25,W005,72.29032042,98.99032042,134.7139704,23.816,206.414,74.23,,,,,,,0,110,정상,0,0:정상,2011
10,C002,2011-01-25,W003,70.70876012,100.5087601,135.5779101,23.379,209.523,75.23,,,,,,,0,110,정상,0,0:정상,2011
11,D005,2011-01-25,W005,72.16492652,108.4649265,142.8440265,22.919,199.042,,충전실,시밍,17:13,17:26,13.0,W0056E2,1,55,시밍,2,2:공정 중 발생,2011
12,C007,2011-01-25,W003,72.02607361,103.0260736,139.3566736,24.22,212.945,78.6,,,,,,,0,110,정상,0,0:정상,2011
13,D005,2011-01-25,W005,70.43873947,112.9387395,148.6904395,23.834,210.428,72.24,,,,,,,0,110,정상,0,0:정상,2011
14,C007,2011-01-25,W003,71.66440421,69.86440421,105.4087042,23.696,212.271,79.18,,,,,,,0,110,정상,0,0:정상,2011
15,D005,2011-01-25,W005,71.69563491,102.5956349,137.3685349,23.182,203.335,,충전실,시밍,18:54,19:08,14.0,W0056E2,1,55,시밍,2,2:공정 중 발생,2011
16,C006,2011-01-25,W003,69.72275671,127.9227567,162.8989567,23.317,205.613,74.47,,,,,,,0,110,정상,0,0:정상,2011
17,D011,2011-01-25,W005,69.3617225,97.8617225,133.1164225,23.503,210.237,71.14,,,,,,,0,110,정상,0,0:정상,2011
